severity,category,plugin,rule,filePath,line,column,title,message,help
warning,Maintainability,react-doctor,no-inline-exhaustive-style,app/(public)/landing/PublicAuditForm.tsx,214,18,Too many inline style properties,"This inline style has 11 properties, which is hard to read & rebuilds every render. Move it to a CSS class, CSS module, or styled component.","Move the styles to a CSS class, CSS module, Tailwind utilities, or a styled component. Big inline objects are hard to read and rebuild on every update."
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,app/(internal)/network-metrics/page.tsx,64,81,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Bugs,react-doctor,no-derived-useState,app/(public)/landing/_components/Counter.tsx,41,33,Prop derived into useState,"Your users see a stale value when prop undefinedvalueundefined changes because useState copies it once.",Remove useState and compute the value inline: `const value = transform(propName)`
warning,Maintainability,react-doctor,prefer-module-scope-static-value,app/(public)/audit/submitted/page.tsx,28,9,Static value rebuilt every render,"`sans` inside `SubmittedPage` uses no local state but is rebuilt every render, so it looks new each time & breaks memoized children. Move it to the top of the file, outside the component.","Move the value above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted and makes it look new every time."
warning,Maintainability,react-doctor,prefer-module-scope-static-value,app/(public)/audit/submitted/page.tsx,29,9,Static value rebuilt every render,"`serif` inside `SubmittedPage` uses no local state but is rebuilt every render, so it looks new each time & breaks memoized children. Move it to the top of the file, outside the component.","Move the value above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted and makes it look new every time."
warning,Maintainability,react-doctor,prefer-module-scope-static-value,app/(public)/audit/submitted/page.tsx,30,9,Static value rebuilt every render,"`mono` inside `SubmittedPage` uses no local state but is rebuilt every render, so it looks new each time & breaks memoized children. Move it to the top of the file, outside the component.","Move the value above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted and makes it look new every time."
warning,Maintainability,react-doctor,no-wide-letter-spacing,app/(public)/audit/submitted/page.tsx,74,15,Wide letter spacing on body text,"Your users find body text harder to read at 0.06em letter spacing, so save wide spacing for short uppercase labels.","Save wide letter-spacing (over 0.05em) for short uppercase labels, nav items, and buttons, not body text."
warning,Maintainability,react-doctor,prefer-module-scope-static-value,app/(app)/claims/page.tsx,116,9,Static value rebuilt every render,"`colourMap` inside `SlaPill` uses no local state but is rebuilt every render, so it looks new each time & breaks memoized children. Move it to the top of the file, outside the component.","Move the value above the component, at the top of the file. It doesn't use local state, so rebuilding it each update is wasted and makes it look new every time."
warning,Maintainability,react-doctor,no-giant-component,app/(app)/claims/page.tsx,178,31,Component is too large,"Component undefinedClaimsPageundefined is 516 lines long, which is hard to read & change. Split it into a few smaller components.","Pull each section into its own component, like `<UserHeader />` and `<UserActions />`."
warning,Performance,react-doctor,js-flatmap-filter,app/(app)/claims/page.tsx,290,42,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-flatmap-filter,app/(app)/claims/page.tsx,302,40,.map().filter(Boolean) loops twice,"This loops over your list twice because .map().filter(Boolean) makes two passes, so use .flatMap() to change & drop items in one pass","Use `.flatMap(item => condition ? [value] : [])` to change and drop items in one pass, instead of building a throwaway array in between"
warning,Performance,react-doctor,js-index-maps,app/(app)/claims/page.tsx,332,39,array.find() inside a loop,"This gets slow as your list grows because array.find() runs inside a loop, so build a Map once before the loop for instant lookups",Build a `Map` once before the loop instead of calling `array.find(...)` inside it
warning,Performance,react-doctor,jsx-no-jsx-as-prop,app/(app)/claims/page.tsx,437,7,JSX element passed as a prop,This child redraws every render because the prop gets brand new JSX each time.,"Move the JSX outside the component, or wrap it in `useMemo`."
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,app/(app)/claims/page.tsx,609,76,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Maintainability,react-doctor,design-no-em-dash-in-jsx-text,app/(app)/claims/page.tsx,665,96,Em dash in JSX text,Em dash (—) in UI text reads like AI output to your users.,"Replace em dashes in UI text with commas, colons, semicolons, or parentheses so the copy reads less like AI output."
warning,Bugs,react-doctor,nextjs-no-img-element,app/(public)/landing/_components/LandingScreenshotFrame.tsx,21,9,Plain img element,"Plain <img> ships unoptimized, oversized images to your users.","`import Image from 'next/image'` for automatic WebP/AVIF, lazy loading, and responsive srcset"
warning,Performance,react-doctor,js-tosorted-immutable,app/(app)/audit/[runId]/page.tsx,91,10,Spread copy before sort(),"This wastes work because [...array].sort() copies the array just to sort it, so use array.toSorted() to sort without the extra copy (ES2023)",Use `array.toSorted()` (ES2023) instead of `[...array].sort()` so you sort without copying the array first
warning,Maintainability,react-doctor,no-giant-component,app/(app)/audit/[runId]/page.tsx,100,31,Component is too large,"Component undefinedAuditRunPageundefined is 607 lines long, which is hard to read & change. Split it into a few smaller components.","Pull each section into its own component, like `<UserHeader />` and `<UserActions />`."
warning,Bugs,react-doctor,server-sequential-independent-await,app/(app)/audit/[runId]/page.tsx,102,3,Sequential independent awaits,"This await doesn't use the previous result, so your users wait twice as long for nothing.",These two awaits don't depend on each other. Wrap them in `Promise.all([...])` so they run at the same time.
warning,Performance,react-doctor,js-combine-iterations,app/(app)/audit/[runId]/page.tsx,206,9,Chained array iterations,"This loops over your list twice because .filter().map() makes two passes, so do it in one pass with .reduce() or a for...of loop","Combine `.map().filter()` style chains into one pass with `.reduce()` or a `for...of` loop, so you only loop over the list once"
warning,Performance,react-doctor,async-await-in-loop,app/(app)/audit/[runId]/page.tsx,262,33,await inside a loop,"This makes the for-loop slow because each await runs one after another, so collect the independent calls & run them together with `await Promise.all(items.map(...))`","Collect the items, then use `await Promise.all(items.map(...))` so independent work runs at the same time"
warning,Accessibility,react-doctor,control-has-associated-label,app/(app)/audit/[runId]/page.tsx,499,27,Control missing accessible label,"Blind users can't tell what this control does because screen readers find no label, so add visible text, `aria-label`, or `aria-labelledby`.",Give every interactive control a label screen readers can read.
warning,Accessibility,react-doctor,control-has-associated-label,app/(app)/audit/[runId]/page.tsx,610,27,Control missing accessible label,"Blind users can't tell what this control does because screen readers find no label, so add visible text, `aria-label`, or `aria-labelledby`.",Give every interactive control a label screen readers can read.
warning,Accessibility,react-doctor,no-tiny-text,app/(public)/landing/_components/HeroNotificationArtifact.tsx,79,13,Text is too small,"Your users strain to read 9.5px text, so use at least 12px for body text, & 16px is best.","Use at least 12px for body text, and 16px is best. Small text is hard to read, especially on phones."
warning,Accessibility,react-doctor,no-tiny-text,app/(public)/landing/_components/HeroNotificationArtifact.tsx,90,13,Text is too small,"Your users strain to read 9px text, so use at least 12px for body text, & 16px is best.","Use at least 12px for body text, and 16px is best. Small text is hard to read, especially on phones."
